,code,general
7574,21-1015.00,Mobile location based services software — Global positioning system GPS software
7575,21-1015.00,
7576,21-1015.00,Office suite software — Microsoft Office ; Microsoft Office Mobile
7577,21-1015.00,Presentation software — Microsoft PowerPoint
7578,21-1015.00,Spreadsheet software — Microsoft Excel
7579,21-1015.00,Transaction security and virus protection software — Encryption software; Virus protection software
7580,21-1015.00,
7581,21-1015.00,
7582,19-2099.01,Analytical or scientific software — Agisoft Metashape; Calibration software; Litchi; The MathWorks MATLAB
7583,19-2099.01,Application server software — Apache HTTP Server ; Docker ; GitHub
7584,19-2099.01,
7585,19-2099.01,
7586,19-2099.01,
7587,19-2099.01,
7588,19-2099.01,
7589,19-2099.01,
7590,19-2099.01,Data base management system software — Amazon DynamoDB ; Apache Hive ; Elasticsearch ; Microsoft SQL Server
7591,19-2099.01,Data base user interface and query software — Amazon Elastic Compute Cloud EC2 ; Amazon Redshift ; Amazon Web Services AWS software ; Oracle software
7592,19-2099.01,Development environment software — Apache Kafka ; Microsoft Azure ; Microsoft Visual Studio ; Ruby
7593,19-2099.01,
7594,19-2099.01,
7595,19-2099.01,
7596,19-2099.01,
7597,19-2099.01,
7598,19-2099.01,
7599,19-2099.01,Map creation software — ESRI Site Scan for ArcGIS; Gamma remote sensing software; Leica Geosystems ERDAS IMAGINE; PCI Geomatics Geomatica
7600,19-2099.01,
7601,19-2099.01,
7602,19-2099.01,Object or component oriented development software — C# ; Objective C ; Scala ; Swift
7603,19-2099.01,
7604,19-2099.01,
7605,19-2099.01,Operating system software — Bash ; Linux ; Microsoft Windows ; UNIX
7606,19-2099.01,
7607,19-2099.01,
7608,19-2099.01,
7609,19-2099.01,
7610,19-2099.01,
7611,19-2099.01,
7612,19-2099.01,Video creation and editing software — YouTube
7613,19-2099.01,Web platform development software — JavaScript ; JavaScript Object Notation JSON ; Node.js ; Ruby on Rails
7614,19-2099.01,
7615,19-4099.03,Analytical or scientific software — Calibration software; Opticks; SAS statistical software; The MathWorks MATLAB
7616,19-4099.03,
7617,19-4099.03,
7618,19-4099.03,
7619,19-4099.03,
7620,19-4099.03,
7621,19-4099.03,
7622,19-4099.03,
7623,19-4099.03,
7624,19-4099.03,Data base user interface and query software — Amazon Elastic Compute Cloud EC2 ; Amazon Web Services AWS software ; Oracle software ; Structured query language SQL
7625,19-4099.03,
7626,19-4099.03,Development environment software — Microsoft .NET Framework ; Microsoft Azure ; Microsoft PowerShell ; Microsoft Visual Studio
7627,19-4099.03,
7628,19-4099.03,
7629,19-4099.03,
7630,19-4099.03,Geographic information system — ESRI ArcCatalog; ESRI ArcGIS software ; ESRI ArcMap; ESRI ArcView 3D Analyst
7631,19-4099.03,
7632,19-4099.03,
7633,19-4099.03,Map creation software — Applied Imagery Quick Terrain Modeler; BAE Systems SOCET SET; ITT Visual Information Solutions ENVI; Leica Geosystems ERDAS IMAGINE
7634,19-4099.03,
7635,19-4099.03,Object or component oriented development software — C# ; Oracle Java ; Perl ; R
7636,19-4099.03,
7637,19-4099.03,Operating system software — Microsoft Windows Server ; Shell script ; UNIX ; UNIX Shell
7638,19-4099.03,Presentation software — Microsoft PowerPoint
7639,19-4099.03,
7640,19-4099.03,Project management software — Airdata; Atlassian JIRA ; Confluence ; Microsoft Project
7641,19-4099.03,
7642,19-4099.03,Web platform development software — AJAX ; Cascading style sheets CSS ; jQuery ; React
7643,19-4099.03,
7644,41-2031.00,Accounting software — Intuit QuickBooks ; Sage 50 Accounting
7645,41-2031.00,
7646,41-2031.00,
7647,41-2031.00,Customer relationship management CRM software — Microsoft Dynamics ; Salesforce software
7648,41-2031.00,Data base user interface and query software — Database software ; FileMaker Pro; Gift registry software; Microsoft Access
7649,41-2031.00,
7650,41-2031.00,
7651,41-2031.00,
7652,41-2031.00,Electronic mail software — IBM Notes ; Microsoft Outlook
7653,41-2031.00,Enterprise resource planning ERP software — Oracle PeopleSoft ; SAP business and customer relations management software
7654,41-2031.00,Graphics or photo imaging software — Adobe Systems Adobe Creative Cloud ; Adobe Systems Adobe Illustrator ; Adobe Systems Adobe Photoshop ; SmugMug Flickr
7655,41-2031.00,
7656,41-2031.00,
7657,41-2031.00,
7658,41-2031.00,
7659,41-2031.00,Operating system software — Apple macOS ; Handheld computer device software; Microsoft Windows
7660,41-2031.00,Point of sale POS software — iQmetrix RQ4 Retail Management System; Plexis Software Plexis POS; The General Store; TokenWorks Magnetic Card Reader
7661,41-2031.00,
7662,41-2031.00,
7663,41-2031.00,
7664,41-2031.00,
7665,41-2031.00,Web page creation and editing software — Facebook ; LinkedIn ; Social media sites
7666,41-2031.00,Word processing software — Google Docs ; Microsoft Word
7667,17-2199.08,Analytical or scientific software — Computer-aided engineering CAE software; Gazebo; MathWorks Simulink; The MathWorks MATLAB
7668,17-2199.08,
7669,17-2199.08,Computer aided design CAD software — Autodesk AutoCAD ; Bentley MicroStation ; Dassault Systemes CATIA; Dassault Systemes SolidWorks
7670,17-2199.08,
7671,17-2199.08,Data base user interface and query software — Oracle software ; Structured query language SQL
7672,17-2199.08,Development environment software — Microsoft .NET Framework ; Microsoft Visual Basic ; Microsoft Visual Studio ; National Instruments LabVIEW
7673,17-2199.08,
7674,17-2199.08,File versioning software — Concurrent Versions Systems; Git ; Version control software
7675,17-2199.08,
7676,17-2199.08,Industrial control software — Human machine interface HMI software; Programmable logic controller PLC software; Rockwell RSLogix; Supervisory control and data acquisition SCADA software
7677,17-2199.08,Object or component oriented development software — C# ; C++ ; Oracle Java ; Python
7678,17-2199.08,
7679,17-2199.08,Operating system software — Linux ; Microsoft Windows ; Real time operating system RTOS software; UNIX
7680,17-2199.08,Presentation software — Microsoft PowerPoint
7681,17-2199.08,
7682,17-2199.08,Program testing software — Debuggers; Profilers
7683,17-2199.08,
7684,17-2199.08,
7685,17-2199.08,
7686,17-2199.08,
7687,17-2199.08,
7688,17-3024.01,Analytical or scientific software — Logic Design RoboLogix; MathWorks Simulink; Simulation software; The MathWorks MATLAB
7689,17-3024.01,Computer aided design CAD software — Autodesk AutoCAD ; Bentley MicroStation ; Dassault Systemes CATIA; Dassault Systemes SolidWorks
7690,17-3024.01,
7691,17-3024.01,Data base user interface and query software — Database software ; Structured query language SQL
7692,17-3024.01,Development environment software — ABB RobotStudio; Ada; C; Ladder Logic
7693,17-3024.01,Electronic mail software — Microsoft Outlook
7694,17-3024.01,
7695,17-3024.01,
7696,17-3024.01,Industrial control software — Human machine interface HMI software; Programmable logic controller PLC software; Siemens SIMATIC STEP 7; Supervisory control and data acquisition SCADA software
7697,17-3024.01,Object or component oriented development software — C# ; C++ ; Oracle Java ; Python
7698,17-3024.01,
7699,17-3024.01,Operating system software — Linux ; Microsoft Windows ; UNIX ; Windows Embedded Compact
7700,17-3024.01,Presentation software — Microsoft PowerPoint
7701,17-3024.01,
7702,17-3024.01,Spreadsheet software — Microsoft Excel
7703,17-3024.01,
7704,17-3024.01,
7705,47-5051.00,Analytical or scientific software — Minitab
7706,47-5051.00,Application server software — Apache HTTP Server
7707,47-5051.00,Computer aided design CAD software — Autodesk AutoCAD
7708,47-5051.00,Enterprise resource planning ERP software — SAP business and customer relations management software
7709,47-5051.00,Facilities management software — Maintenance reporting software
7710,47-5051.00,Office suite software — Microsoft Office
7711,47-5051.00,Presentation software — Microsoft PowerPoint
7712,47-5051.00,
7713,47-5051.00,Spreadsheet software — Microsoft Excel
7714,47-5051.00,Time accounting software — Time reporting software
7715,47-5051.00,
7716,47-5051.00,Word processing software — Microsoft Word
7717,41-9031.00,
7718,41-9031.00,
7719,41-9031.00,Business intelligence and data analysis software — IBM Cognos Business Intelligence; IBM Cognos Impromptu ; MicroStrategy
7720,41-9031.00,
7721,41-9031.00,
7722,41-9031.00,
7723,41-9031.00,
7724,41-9031.00,Customer relationship management CRM software — Microsoft Dynamics ; Salesforce software
7725,41-9031.00,Data base management system software — Apache Cassandra ; Apache Hadoop ; Apache Pig ; Teradata Database
7726,41-9031.00,
7727,41-9031.00,Data base user interface and query software — Database management software; IBM DB2; Microsoft SQL Server ; SAP Adaptive Server Enterprise
7728,41-9031.00,
7729,41-9031.00,Electronic mail software — Microsoft Exchange ; Microsoft Outlook
7730,41-9031.00,
7731,41-9031.00,Enterprise resource planning ERP software — Hyperion Solutions Hyperion System 9 Bi+; Oracle PeopleSoft ; SAP business and customer relations management software; SAP Business Objects
7732,41-9031.00,
7733,41-9031.00,
7734,41-9031.00,
7735,41-9031.00,
7736,41-9031.00,
7737,41-9031.00,
7738,41-9031.00,
7739,41-9031.00,Object or component oriented development software — C++ ; Perl ; Python
7740,41-9031.00,
7741,41-9031.00,Operating system software — Linux ; Oracle Solaris ; Shell script ; UNIX
7742,41-9031.00,Presentation software — Microsoft PowerPoint ; WebEx Sales Center
7743,41-9031.00,
7744,41-9031.00,
7745,41-9031.00,
7746,41-9031.00,
7747,41-9031.00,
7748,41-9031.00,Web platform development software — Apache Struts ; Extensible hypertext markup language XHTML; JavaScript ; PHP
7749,41-9031.00,
7750,11-2022.00,
7751,11-2022.00,
7752,11-2022.00,Business intelligence and data analysis software — IBM Cognos Impromptu ; MicroStrategy ; Oracle Business Intelligence Enterprise Edition ; Qlik Tech QlikView
7753,11-2022.00,
7754,11-2022.00,Cloud-based data access and sharing software — Dropbox; Google Drive ; Microsoft SharePoint
7755,11-2022.00,
7756,11-2022.00,
7757,11-2022.00,Customer relationship management CRM software — Eden Sales Manager; HEAT Software GoldMine; Oracle Eloqua; Salesforce software
7758,11-2022.00,
7759,11-2022.00,
7760,11-2022.00,Data base user interface and query software — Airtable; Microsoft SQL Server ; Oracle software ; Yardi software
7761,11-2022.00,
7762,11-2022.00,
7763,11-2022.00,
7764,11-2022.00,Development environment software — Eclipse IDE ; Microsoft Azure ; Microsoft Visual Basic ; Microsoft Visual Basic for Applications VBA
7765,11-2022.00,
7766,11-2022.00,Electronic mail software — IBM Notes ; Microsoft Exchange ; Microsoft Outlook
7767,11-2022.00,Enterprise resource planning ERP software — Microsoft Dynamics GP ; NetSuite ERP ; Oracle Hyperion ; Oracle JD Edwards EnterpriseOne
7768,11-2022.00,
7769,11-2022.00,
7770,11-2022.00,
7771,11-2022.00,
7772,11-2022.00,
7773,11-2022.00,
7774,11-2022.00,
7775,11-2022.00,
7776,11-2022.00,
7777,11-2022.00,
7778,11-2022.00,
7779,11-2022.00,Presentation software — Apple Keynote; Google Slides; Microsoft PowerPoint ; Poll Everywhere
7780,11-2022.00,
7781,11-2022.00,
7782,11-2022.00,
7783,11-2022.00,
7784,11-2022.00,
7785,11-2022.00,Video conferencing software — Google Meet; LogMeIn GoToMeeting; Zoom
7786,11-2022.00,
7787,11-2022.00,Web page creation and editing software — Facebook ; Google Sites; LinkedIn ; Social media sites
7788,11-2022.00,
7789,11-2022.00,
7790,41-4012.00,
7791,41-4012.00,Accounting software — Fund accounting software; Intuit QuickBooks ; Sage 50 Accounting; Tax software
7792,41-4012.00,
7793,41-4012.00,
7794,41-4012.00,Business intelligence and data analysis software — IBM Cognos Impromptu ; MicroStrategy ; Oracle Business Intelligence Enterprise Edition ; Qlik Tech QlikView
7795,41-4012.00,
7796,41-4012.00,Cloud-based data access and sharing software — Dropbox; Google Drive ; Microsoft SharePoint ; Slack
7797,41-4012.00,
7798,41-4012.00,Customer relationship management CRM software — HEAT Software GoldMine; Oracle Eloqua; Sage SalesLogix; Salesforce software
7799,41-4012.00,
7800,41-4012.00,
7801,41-4012.00,Data base user interface and query software — Airtable; Blackboard software; Oracle software ; Yardi software
7802,41-4012.00,
7803,41-4012.00,
7804,41-4012.00,
7805,41-4012.00,
7806,41-4012.00,
7807,41-4012.00,Electronic mail software — IBM Notes ; Microsoft Exchange ; Microsoft Outlook ; Mozilla Thunderbird
7808,41-4012.00,
7809,41-4012.00,Enterprise resource planning ERP software — Microsoft Dynamics GP ; NetSuite ERP ; Oracle Hyperion ; Oracle JD Edwards EnterpriseOne
7810,41-4012.00,
7811,41-4012.00,
7812,41-4012.00,
7813,41-4012.00,
7814,41-4012.00,Graphics or photo imaging software — Adobe Systems Adobe Creative Cloud ; Adobe Systems Adobe Illustrator ; Adobe Systems Adobe Photoshop ; SmugMug Flickr
7815,41-4012.00,
7816,41-4012.00,
7817,41-4012.00,
7818,41-4012.00,
7819,41-4012.00,
7820,41-4012.00,
7821,41-4012.00,
7822,41-4012.00,
7823,41-4012.00,
7824,41-4012.00,
7825,41-4012.00,
7826,41-4012.00,
7827,41-4012.00,
7828,41-4012.00,
7829,41-4012.00,
7830,41-4012.00,
7831,41-4012.00,Video conferencing software — FaceTime; Google Meet; LogMeIn GoToMeeting; Zoom
7832,41-4012.00,
7833,41-4012.00,
7834,41-4012.00,
7835,41-4012.00,Word processing software — 3M Post-it App; Google Docs ; Microsoft OneNote; Microsoft Word
7836,41-4011.00,
7837,41-4011.00,Accounting software — Intuit QuickBooks ; Tax software
